631.274731,  -872.973247,  -249.521713
708.156113,  -833.559666,  -378.757585
777.347738,  -769.982509,  -502.436294
501.168404,  -884.170966,  -329.315967
576.212396,  -845.687441,  -459.983252
646.694309,  -781.173134,  -582.510693
366.597295,  -871.201682,  -401.808929
439.898716,  -831.722869,  -533.151576
512.094360,  -768.078558,  -654.967680
641.857218,  -921.262180,  -252.036251
724.113953,  -880.790843,  -388.630709
796.316124,  -812.371502,  -519.571333
505.321274,  -934.313913,  -336.435806
584.371229,  -892.892077,  -474.366360
659.202083,  -825.355125,  -604.247566
363.498803,  -919.473288,  -412.335861
440.393310,  -878.890621,  -552.023934
517.382932,  -810.428422,  -680.039532
653.451254,  -970.475140,  -254.285500
740.013120,  -927.016882,  -398.134156
816.309903,  -855.671605,  -536.438483
509.102339,  -983.516258,  -343.131861
592.665851,  -940.058953,  -488.661690
671.399715,  -868.712351,  -625.528088
359.779353,  -968.680919,  -423.524757
440.743917,  -925.124297,  -570.536650
521.962487,  -853.719845,  -705.866651
