-630.043456,  -871.106150,  -151.817986
-780.227580,  -830.887971,  -153.885281
-921.746259,  -766.523842,  -151.831151
-633.750310,  -883.124746,  0.768962
-784.243667,  -843.990056,  0.862368
-925.514378,  -778.716611,  1.139253
-628.632594,  -871.034828,  153.519140
-778.992630,  -830.990204,  155.711991
-920.552808,  -766.722880,  154.182249
-637.700648,  -919.282416,  -160.095292
-796.967250,  -877.955944,  -163.142978
-946.179424,  -808.769247,  -160.002635
-642.090585,  -933.244990,  0.456655
-800.925923,  -891.110166,  0.594864
-950.590320,  -822.891562,  0.884235
-636.301945,  -919.332822,  161.164291
-795.690648,  -878.173512,  164.357339
-944.941276,  -809.061189,  161.924587
-645.644733,  -968.421045,  -169.272832
-813.348860,  -924.092272,  -172.290672
-970.957212,  -851.935673,  -169.217071
-650.017470,  -982.414661,  0.160553
-817.631726,  -938.217696,  0.267643
-975.384544,  -866.096940,  0.599321
-644.253673,  -968.572474,  169.779103
-812.071792,  -924.427542,  172.969969
-969.727097,  -852.320410,  170.603981
