-633.909094,  -873.249643,  255.487025
-710.677363,  -832.940770,  384.382443
-779.174407,  -768.576882,  508.251770
-502.952527,  -884.187021,  335.483910
-577.768103,  -844.871220,  465.952143
-647.886895,  -779.410324,  588.587285
-367.752055,  -870.925593,  407.601051
-441.237189,  -830.581561,  538.900800
-512.895468,  -765.929462,  660.897009
-644.576510,  -921.537823,  258.095462
-726.866087,  -880.097145,  394.338134
-798.205230,  -810.939753,  525.427258
-507.230134,  -934.352355,  342.788907
-586.066358,  -892.063216,  480.393202
-660.447382,  -823.624296,  610.312678
-364.747892,  -919.222717,  418.229630
-441.829289,  -877.753808,  557.834264
-518.264572,  -808.264600,  686.016502
-656.258605,  -970.762899,  260.464760
-742.754737,  -926.339188,  404.025105
-818.331248,  -854.224252,  542.368922
-511.189579,  -983.567985,  349.553662
-594.461253,  -939.208708,  494.815078
-672.718910,  -866.918483,  631.721992
-361.048004,  -968.456919,  429.526684
-442.237732,  -924.009245,  576.414498
-522.894221,  -851.557218,  711.897637
