623.650031,  -872.420469,  150.206301
774.107450,  -833.278360,  152.413755
916.000326,  -769.980258,  150.466818
627.810273,  -884.077247,  -2.587511
778.431485,  -845.985352,  -2.853331
920.005678,  -781.768832,  -2.890931
623.089497,  -871.527283,  -155.650968
773.543255,  -832.486430,  -157.765419
915.306100,  -769.230488,  -156.225480
630.948109,  -920.703514,  158.115881
790.549678,  -880.534646,  161.260684
940.227979,  -812.420111,  158.273604
635.835272,  -934.240564,  -2.681611
794.880356,  -893.218160,  -2.937435
944.862860,  -826.081829,  -3.036134
630.490915,  -919.794310,  -163.694925
790.018678,  -879.699729,  -166.801007
939.513322,  -811.653638,  -164.277286
638.719230,  -969.969459,  166.940197
806.652509,  -926.857152,  170.074059
964.725663,  -855.825129,  167.152447
643.598217,  -983.461120,  -2.754741
811.340506,  -940.440757,  -3.064163
969.392588,  -869.454332,  -3.095887
638.185962,  -969.023671,  -172.687404
806.163404,  -925.981713,  -175.765505
963.994335,  -855.036180,  -173.330117
