868.635158,  -162.114990,  155.675935
882.789059,  -7.406666,  157.626763
871.289528,  147.415403,  155.650303
881.961099,  -162.495464,  2.632752
897.149392,  -8.078935,  2.928321
884.733859,  146.829641,  2.757399
869.477463,  -163.028543,  -150.057398
883.759081,  -8.415552,  -152.180124
872.378796,  146.430008,  -150.552766
916.517873,  -171.469471,  163.908943
932.704017,  -7.843421,  166.965634
919.329158,  155.861979,  163.852468
931.865466,  -171.901014,  2.911322
947.119262,  -8.576718,  3.278666
934.804277,  155.244645,  3.134331
917.484960,  -172.476003,  -157.529286
933.832184,  -8.934290,  -160.775262
920.578194,  154.833349,  -158.095823
965.354967,  -180.906963,  173.115507
981.626797,  -8.379513,  176.253428
968.359884,  164.248321,  173.149703
980.752528,  -181.390954,  3.240327
997.107581,  -9.096711,  3.644452
983.912235,  163.549962,  3.516348
966.464292,  -181.943575,  -166.028784
982.879820,  -9.537714,  -169.353333
969.752957,  163.176943,  -166.646490
