559.713082,  -764.318765,  -432.513180
588.797987,  -900.885256,  -594.484989
631.595459,  -873.262383,  -250.922991
708.437648,  -833.588595,  -380.068701
777.627091,  -769.741747,  -503.643649
501.496427,  -884.344916,  -330.712432
576.505296,  -845.615803,  -461.317909
646.982062,  -780.822524,  -583.740377
366.926012,  -871.306083,  -403.173595
440.202237,  -831.558457,  -534.452918
512.346783,  -767.666990,  -656.170386
642.199730,  -921.527998,  -253.532921
724.449881,  -880.766469,  -390.048239
796.573272,  -812.083941,  -520.892108
505.676403,  -934.480044,  -337.946209
584.701669,  -892.770460,  -475.802867
659.505072,  -824.974270,  -605.566949
363.837779,  -919.561843,  -413.818023
440.723796,  -878.693827,  -553.423479
517.660772,  -809.972479,  -681.330448
653.786915,  -970.736370,  -255.881325
740.342797,  -926.982248,  -399.631012
816.601287,  -855.373857,  -537.813826
509.493905,  -983.680318,  -344.756204
593.001673,  -939.934986,  -490.173626
671.701961,  -868.292120,  -626.913071
360.148122,  -968.769402,  -425.071238
441.063959,  -924.902706,  -572.011397
522.268273,  -853.203897,  -707.222648
