-751.071456,  -763.490162,  0.817922
-792.994008,  -899.182538,  -0.042939
-629.994125,  -871.759423,  -152.454652
-780.226875,  -831.591658,  -154.447650
-921.764599,  -767.257158,  -152.304779
-633.684865,  -883.948080,  0.104605
-784.172047,  -844.858006,  0.293729
-925.526975,  -779.610799,  0.670073
-628.540294,  -872.033934,  152.887292
-778.938770,  -832.037870,  155.175227
-920.541733,  -767.772301,  153.740786
-637.669626,  -919.930526,  -160.786440
-796.950646,  -878.613013,  -163.766649
-946.178472,  -809.468319,  -160.507256
-642.021564,  -934.090847,  -0.256671
-800.880669,  -892.038942,  -0.016465
-950.562087,  -823.786673,  0.369429
-636.200464,  -920.339220,  160.482529
-795.623192,  -879.297055,  163.784060
-944.890455,  -810.161871,  161.435066
-645.602651,  -969.061084,  -170.008609
-813.316757,  -924.815688,  -172.938245
-970.922381,  -852.619888,  -169.781504
-649.924565,  -983.233802,  -0.616255
-817.575828,  -939.102278,  -0.406877
-975.315115,  -867.012116,  0.046081
-644.136577,  -969.606691,  169.051879
-811.964187,  -925.499768,  172.324172
-969.701870,  -853.481948,  170.063705
