869.338200,  -164.451936,  149.696349
883.805449,  -9.713939,  151.744987
872.611669,  145.223290,  149.868485
881.631397,  -164.437053,  -2.828445
897.112714,  -9.697519,  -3.094121
884.902876,  145.232428,  -3.282810
868.323960,  -164.176941,  -155.644256
882.757630,  -9.351970,  -157.750755
871.465552,  145.476936,  -156.139642
917.231698,  -173.966761,  157.728340
933.802041,  -10.323526,  160.783995
920.743434,  153.566120,  157.809447
931.578338,  -173.850188,  -2.665356
947.114604,  -10.303266,  -3.076586
935.018272,  153.660925,  -3.187139
916.298084,  -173.580571,  -163.487373
932.786446,  -9.905154,  -166.622556
919.626112,  153.868569,  -163.960287
966.098364,  -183.557492,  166.745465
982.756220,  -10.980586,  169.914671
969.850231,  161.824726,  166.853822
980.459178,  -183.456254,  -2.607774
997.109078,  -10.956643,  -2.912236
984.151525,  161.832716,  -3.136897
965.246480,  -183.099008,  -172.152603
981.799998,  -10.535717,  -175.463429
968.755837,  162.205304,  -172.755716
